Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.0360000000000007,0.4314587507849166,0.3255764053879777,2.272367866989367,-0.2569294603941162,-0.8159711598258638,2.701773026606015,-0.5423492252936459,-0.2786580066011088,-0.40636012413342537
1.0380000000000007,0.4309448918641283,0.32394446306832597,2.2777714130425792,-0.2571168179876251,-0.808879863876662,2.6955071503141705,-0.5404506924415472,-0.28588148131697755,-0.41200100982097876
1.0400000000000007,0.4304306582281531,0.3223267033405727,2.2831624273432074,-0.25734820753986987,-0.801787185526226,2.6889777318042163,-0.5383979480927423,-0.2932889548402974,-0.4175871829036936
1.0420000000000007,0.42991596181307334,0.3207231289695202,2.288540382806816,-0.2576261070312642,-0.7946834337380453,2.6822091810467334,-0.5361952765802929,-0.30086549991837913,-0.42310783105825484
1.0440000000000007,0.42940070959901083,0.31913376210204414,2.2939048011689094,-0.2579535791899588,-0.7875469082602575,2.6752464015755106,-0.5338492704102772,-0.30859178134891124,-0.4285541111224046
1.0460000000000007,0.42888480244063093,0.31755866828552365,2.2992552939720605,-0.25833443619899915,-0.7803462370130175,2.668149101042934,-0.5313686787849169,-0.31644469497833927,-0.4339190728077298
1.0480000000000007,0.42836813356823294,0.31599797581149763,2.3045915921741464,-0.2587736254465048,-0.7730381797794027,2.6609943505715066,-0.528764724731258,-0.3243973021146141,-0.4391974468134665
1.0500000000000007,0.4278505863173399,0.31445189945193885,2.3099135808752895,-0.259277579353477,-0.7655672615705726,2.6538758451676907,-0.5260515186432309,-0.33241842941227107,-0.444384992043381
1.0520000000000007,0.42733203115863294,0.3129207649287977,2.315221332565625,-0.25985457962074215,-0.7578653442062819,2.6469033667776176,-0.5232464705151034,-0.34047232847278247,-0.44947736737278843
1.0540000000000007,0.42681232199939145,0.3114050342403852,2.32051513929918,-0.2605152606271368,-0.7498495169733828,2.6402050685370004,-0.5203706514036245,-0.34851853893541546,-0.454468706644615
1.0560000000000007,0.42629129147813716,0.3099053352064384,2.325795549436254,-0.26127261147739694,-0.7414261253221421,2.6339199302933127,-0.5174486683179097,-0.35651286908854773,-0.45934940385222656
1.0580000000000007,0.42576874625518235,0.30842248295579416,2.331063389296841,-0.26214000899953105,-0.7325132608349844,2.6281622984444764,-0.5145083164543917,-0.36440889957135186,-0.46410413717463467
1.0600000000000007,0.4252444662371833,0.3069574564341242,2.33631971389373,-0.2631254469808972,-0.7230915779051384,2.622946304065123,-0.511578757608778,-0.37216136565896296,-0.4687119567049513
1.0620000000000007,0.4247182153432215,0.3055112732783139,2.3415656065018604,-0.2642255543783744,-0.713241194982454,2.6181374648640867,-0.5086851478721695,-0.3797334290809382,-0.47315076659340627
1.0640000000000007,0.42418976423446475,0.304084790888349,2.3468018814315887,-0.2654308198690995,-0.7030751645570129,2.6135607151311278,-0.5058431266556906,-0.3871037726307542,-0.4774015891439559
1.0660000000000007,0.42365890259472655,0.302678640559235,2.352029002861851,-0.2667348849377011,-0.6926608795893229,2.6091169427478693,-0.503059436498834,-0.39426650590130125,-0.481446701928855
1.0680000000000007,0.42312543282485116,0.30129331880005633,2.3572472367473467,-0.2681350204070695,-0.682028558891932,2.604765749619663,-0.5003358134786103,-0.40122557452387775,-0.4852673864601197
1.0700000000000007,0.422589162784037,0.29992926168227246,2.3624567682465862,-0.26963108204814984,-0.6711876176478997,2.600498654905478,-0.49767186563567617,-0.4079893511550737,-0.48884428524221546
